def(WSDEBUG),
def(UNIX),
!def(FEAT_PROFILE),
def(PROTO),
!def(UNIX),
(!def(FEAT_BEVAL_GUI)&def(WSDEBUG_SENSE)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(__MINT__),
(!def(FEAT_BEVAL_GUI)&def(WSDEBUG_TRACE)),
!def(FEAT_GUI_GTK),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
!def(INET_SOCKETS),
def(ABORT_ON_INTERNAL_ERROR),
def(WIN32),
!def(FEAT_BEVAL_GUI),
def(FEAT_TOOLBAR),
def(FEAT_JOB_CHANNEL),
(!def(FEAT_BEVAL_GUI)&def(WSDEBUG)),
def(_WIN32),
def(FEAT_TERMRESPONSE),
def(MAIN),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_GUI_W32),
def(FEAT_PROFILE),
def(NBDEBUG),
def(DEBUG),
True,
def(JUMPLIST_ROTATE),
def(LESSTIF_VERSION),
def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_W32),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
