def(FEAT_TOOLBAR),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
!def(FEAT_GUI_W32),
!def(FEAT_PROFILE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(NBDEBUG),
def(PROTO),
def(WSDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(_WIN32),
def(__MINT__),
def(FEAT_GUI_W32),
def(DEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(WIN32),
!def(INET_SOCKETS),
def(FEAT_GUI),
def(WSDEBUG_TRACE),
def(MAIN),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_SENSE),
def(LESSTIF_VERSION),
def(FEAT_SUN_WORKSHOP),
def(FEAT_PROFILE),
True,
def(FEAT_JOB_CHANNEL),
!def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
def(INET_SOCKETS),
