def(LESSTIF_VERSION),
!def(PROTO),
!def(FEAT_MBYTE),
def(FEAT_GUI_W32),
def(PROTO),
def(FEAT_SUN_WORKSHOP),
def(NBDEBUG),
def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(FEAT_GUI_GTK),
def(FEAT_MBYTE),
!def(INET_SOCKETS),
!def(FEAT_BEVAL),
True,
def(FEAT_CLIPBOARD),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_TRACE),
def(FEAT_BEVAL),
def(FEAT_EMACS_TAGS),
!def(FEAT_GUI_GTK),
def(MCH_WRITE_DUMP),
def(DEBUG),
def(JUMPLIST_ROTATE),
def(FEAT_RIGHTLEFT),
def(__BORLANDC__),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_FKMAP),
def(FEAT_TOOLBAR),
!def(NO_CONSOLE),
!def(FEAT_RIGHTLEFT),
def(FEAT_GUI),
!def(FEAT_EMACS_TAGS),
def(WSDEBUG_SENSE),
