def(LESSTIF_VERSION),
def(FEAT_TOOLBAR),
def(WSDEBUG_TRACE),
def(FEAT_SUN_WORKSHOP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(MCH_WRITE_DUMP),
def(WSDEBUG_SENSE),
def(PROTO),
True,
!def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(FEAT_BEVAL),
def(WSDEBUG),
!def(PROTO),
def(FEAT_FKMAP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI),
def(INET_SOCKETS),
def(FEAT_RIGHTLEFT),
def(JUMPLIST_ROTATE),
def(NBDEBUG),
def(FEAT_MBYTE),
def(FEAT_TERMRESPONSE),
def(__BORLANDC__),
def(FEAT_GUI_GTK),
def(DEBUG),
!def(NO_CONSOLE),
def(FEAT_GUI_W32),
!def(FEAT_BEVAL),
!def(FEAT_GUI_W32),
