def(INET_SOCKETS),
def(DEBUG),
!def(NO_CONSOLE),
True,
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(PROTO),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_GTK),
def(NBDEBUG),
def(WSDEBUG),
def(FEAT_BEVAL),
def(LESSTIF_VERSION),
!def(FEAT_GUI_W32),
def(FEAT_MBYTE),
def(MCH_WRITE_DUMP),
def(FEAT_GUI_GTK),
def(FEAT_TERMRESPONSE),
!def(INET_SOCKETS),
def(FEAT_TOOLBAR),
def(FEAT_GUI),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
!def(PROTO),
def(FEAT_CLIPBOARD),
def(WSDEBUG_SENSE),
def(__BORLANDC__),
def(WSDEBUG_TRACE),
def(FEAT_GUI_W32),
