def(JUMPLIST_ROTATE),
def(FEAT_GUI_GTK),
def(WSDEBUG_TRACE),
!def(FEAT_BEVAL),
def(WSDEBUG),
def(MCH_WRITE_DUMP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(INET_SOCKETS),
def(DEBUG),
def(FEAT_BEVAL),
!def(PROTO),
def(FEAT_TOOLBAR),
def(LESSTIF_VERSION),
!def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
def(__BORLANDC__),
def(NBDEBUG),
True,
def(FEAT_GUI),
def(FEAT_SUN_WORKSHOP),
def(FEAT_TERMRESPONSE),
def(PROTO),
!def(NO_CONSOLE),
def(FEAT_GUI_W32),
!def(INET_SOCKETS),
