def(JUMPLIST_ROTATE),
!def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_BEVAL),
def(FEAT_BEVAL),
def(MCH_WRITE_DUMP),
def(WSDEBUG_SENSE),
def(INET_SOCKETS),
!def(PROTO),
def(WSDEBUG),
def(FEAT_GUI_GTK),
def(DEBUG),
def(__BORLANDC__),
def(PROTO),
def(NBDEBUG),
def(LESSTIF_VERSION),
!def(NO_CONSOLE),
True,
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI),
def(WSDEBUG_TRACE),
!def(INET_SOCKETS),
