def(WSDEBUG_TRACE),
!def(FEAT_MBYTE),
!def(LESSTIF_VERSION),
def(FEAT_DND),
!def(RISCOS),
True,
(!def(PROTO)&!def(__BORLANDC__)),
(!def(FEAT_BEVAL)&def(NOIME)),
!def(FEAT_GUI_W32),
(def(FEAT_BEVAL)&!def(FEAT_GUI_GTK)&(!def(FEAT_GUI_GTK)|!def(FEAT_BEVAL))),
def(FEAT_TOOLBAR),
!def(EBCDIC),
def(FEAT_MBYTE),
def(FEAT_FKMAP),
(!def(FEAT_BEVAL)&def(FEAT_MBYTE_IME)),
def(EBCDIC),
(def(FEAT_GUI_GTK)&def(FEAT_BEVAL)),
def(WSDEBUG_SENSE),
def(FEAT_TERMRESPONSE),
def(LESSTIF_VERSION),
def(FEAT_BEVAL),
def(FEAT_GUI_W32),
def(FEAT_GUI),
!def(NO_CONSOLE),
(!def(FEAT_BEVAL)&def(FEAT_TOOLBAR)),
