def(FEAT_TOOLBAR),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(NBDEBUG),
(def(USE_NB_ERRORHANDLER)&def(NBDEBUG)),
def(WIN32),
def(DEBUG),
(def(USE_WS_ERRORHANDLER)&def(WSDEBUG)),
def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(LESSTIF_VERSION),
def(MAIN),
def(_WIN32),
def(JUMPLIST_ROTATE),
!def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
def(__MINT__),
def(WSDEBUG),
!def(FEAT_GUI_W32),
def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(PROTO),
def(FEAT_GUI),
True,
!def(FEAT_GUI_GTK),
