def(FEAT_SUN_WORKSHOP),
def(FEAT_TERMRESPONSE),
!def(PROTO),
!def(FEAT_GUI_W32),
def(DEBUG),
def(NBDEBUG),
def(MCH_WRITE_DUMP),
def(WSDEBUG),
!def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_GTK),
def(WSDEBUG_TRACE),
True,
!def(FEAT_GUI_GTK),
!def(NO_CONSOLE),
def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(FEAT_GUI),
def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(INET_SOCKETS),
def(__BORLANDC__),
def(PROTO),
def(LESSTIF_VERSION),
def(FEAT_TOOLBAR),
