def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_GUI_W32),
def(PROTO),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
def(MAIN),
!def(FEAT_PROFILE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
!def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
def(DEBUG),
def(FEAT_JOB_CHANNEL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TOOLBAR),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
True,
def(LESSTIF_VERSION),
def(FEAT_PROFILE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(WSDEBUG_TRACE),
def(WSDEBUG),
def(FEAT_BEVAL_GUI),
def(_WIN32),
def(NBDEBUG),
def(WIN32),
def(__MINT__),
