def(WSDEBUG_SENSE),
def(DEBUG),
!def(UNIX),
def(INET_SOCKETS),
def(FEAT_PROFILE),
def(JUMPLIST_ROTATE),
def(FEAT_TERMRESPONSE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(WIN32),
def(FEAT_MBYTE),
def(FEAT_BEVAL_GUI),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
!def(FEAT_GUI_GTK),
def(FEAT_JOB_CHANNEL),
def(_WIN32),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_PROFILE),
!def(FEAT_GUI_W32),
def(UNIX),
def(LESSTIF_VERSION),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(PROTO),
def(__MINT__),
True,
def(NBDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_RIGHTLEFT),
def(WSDEBUG_TRACE),
def(FEAT_TOOLBAR),
def(MAIN),
def(FEAT_GUI_W32),
!def(INET_SOCKETS),
def(FEAT_FKMAP),
