def(JUMPLIST_ROTATE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(FEAT_BEVAL),
def(FEAT_TOOLBAR),
def(FEAT_GUI_GTK),
True,
def(WSDEBUG_TRACE),
def(FEAT_GUI),
def(DEBUG),
def(WSDEBUG),
def(WSDEBUG_SENSE),
def(MCH_WRITE_DUMP),
!def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
def(MAIN),
!def(FEAT_GUI_W32),
def(PROTO),
def(FEAT_GUI_W32),
def(__BORLANDC__),
def(INET_SOCKETS),
!def(PROTO),
def(FEAT_TERMRESPONSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(NBDEBUG),
!def(NO_CONSOLE),
def(FEAT_SUN_WORKSHOP),
