def(FEAT_MBYTE),
def(LESSTIF_VERSION),
def(INET_SOCKETS),
def(FEAT_CLIPBOARD),
def(FEAT_TOOLBAR),
True,
!def(FEAT_GUI_W32),
def(FEAT_BEVAL),
def(NBDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_TRACE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(__BORLANDC__),
!def(FEAT_BEVAL),
def(FEAT_GUI_GTK),
def(DEBUG),
def(FEAT_GUI_W32),
def(WSDEBUG),
def(MCH_WRITE_DUMP),
def(FEAT_FKMAP),
!def(PROTO),
!def(FEAT_GUI_GTK),
def(FEAT_RIGHTLEFT),
def(PROTO),
def(WSDEBUG_SENSE),
!def(NO_CONSOLE),
def(FEAT_TERMRESPONSE),
!def(INET_SOCKETS),
def(FEAT_GUI),
