def(FEAT_GUI),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(INET_SOCKETS),
!def(PROTO),
def(WSDEBUG_TRACE),
def(FEAT_GUI_W32),
!def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
!def(NO_CONSOLE),
def(DEBUG),
def(FEAT_BEVAL),
True,
def(NBDEBUG),
def(FEAT_SUN_WORKSHOP),
def(FEAT_TOOLBAR),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_W32),
def(WSDEBUG),
def(MCH_WRITE_DUMP),
def(PROTO),
def(__BORLANDC__),
!def(FEAT_GUI_GTK),
def(FEAT_GUI_GTK),
def(FEAT_TERMRESPONSE),
def(LESSTIF_VERSION),
