def(WSDEBUG_SENSE),
def(FEAT_BEVAL),
def(FEAT_TERMRESPONSE),
def(MCH_WRITE_DUMP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
def(WSDEBUG),
def(FEAT_TOOLBAR),
def(LESSTIF_VERSION),
def(FEAT_GUI),
def(JUMPLIST_ROTATE),
!def(NO_CONSOLE),
!def(FEAT_GUI_GTK),
def(__BORLANDC__),
def(PROTO),
def(DEBUG),
def(FEAT_GUI_W32),
!def(INET_SOCKETS),
True,
def(NBDEBUG),
!def(PROTO),
def(WSDEBUG_TRACE),
def(INET_SOCKETS),
!def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
