def(WSDEBUG_TRACE),
def(LESSTIF_VERSION),
!def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(FEAT_RIGHTLEFT),
!def(NO_CONSOLE),
def(NBDEBUG),
def(INET_SOCKETS),
!def(INET_SOCKETS),
def(FEAT_FKMAP),
def(FEAT_TERMRESPONSE),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_W32),
!def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_BEVAL),
def(FEAT_MBYTE),
def(FEAT_GUI_GTK),
def(WSDEBUG),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_W32),
True,
def(FEAT_TOOLBAR),
def(FEAT_GUI),
def(__BORLANDC__),
def(PROTO),
def(MCH_WRITE_DUMP),
def(FEAT_BEVAL),
def(DEBUG),
