def(PROTO),
!def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_SENSE),
!def(INET_SOCKETS),
def(FEAT_GUI),
!def(FEAT_RIGHTLEFT),
def(MCH_WRITE_DUMP),
def(LESSTIF_VERSION),
def(FEAT_GUI_W32),
def(__BORLANDC__),
def(FEAT_BEVAL),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_TRACE),
def(WSDEBUG),
def(FEAT_TOOLBAR),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_MBYTE),
def(FEAT_GUI_GTK),
def(FEAT_MBYTE),
def(FEAT_SUN_WORKSHOP),
True,
def(JUMPLIST_ROTATE),
def(INET_SOCKETS),
def(FEAT_RIGHTLEFT),
def(NBDEBUG),
!def(NO_CONSOLE),
def(DEBUG),
!def(FEAT_GUI_W32),
!def(FEAT_BEVAL),
!def(FEAT_GUI_GTK),
