def(PROTO),
def(FEAT_TERMRESPONSE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(NBDEBUG),
def(FEAT_TOOLBAR),
def(LESSTIF_VERSION),
def(WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_SUN_WORKSHOP),
def(_WIN32),
def(WSDEBUG_TRACE),
def(FEAT_JOB_CHANNEL),
!def(INET_SOCKETS),
def(__MINT__),
def(JUMPLIST_ROTATE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
True,
def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
def(FEAT_BEVAL_GUI),
def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
!def(FEAT_PROFILE),
def(DEBUG),
!def(FEAT_GUI_W32),
def(WSDEBUG),
def(MAIN),
def(FEAT_PROFILE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_BEVAL),
