def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG),
def(FEAT_BEVAL_GUI),
def(NBDEBUG),
def(FEAT_TERMRESPONSE),
def(MAIN),
def(PROTO),
def(_WIN32),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(JUMPLIST_ROTATE),
def(FEAT_SUN_WORKSHOP),
!def(INET_SOCKETS),
def(__MINT__),
!def(FEAT_PROFILE),
def(WSDEBUG_SENSE),
def(DEBUG),
def(FEAT_PROFILE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(UNIX),
True,
!def(UNIX),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WIN32),
!def(FEAT_GUI_W32),
def(FEAT_JOB_CHANNEL),
