def(FEAT_GUI_W32),
def(__BORLANDC__),
def(WSDEBUG_SENSE),
!def(NO_CONSOLE),
def(PROTO),
def(LESSTIF_VERSION),
!def(FEAT_BEVAL),
!def(INET_SOCKETS),
def(FEAT_GUI_GTK),
!def(PROTO),
def(FEAT_BEVAL),
def(DEBUG),
def(JUMPLIST_ROTATE),
def(MCH_WRITE_DUMP),
def(WSDEBUG),
!def(FEAT_GUI_GTK),
def(FEAT_TERMRESPONSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
True,
def(INET_SOCKETS),
def(FEAT_GUI),
!def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(NBDEBUG),
def(FEAT_TOOLBAR),
def(FEAT_SUN_WORKSHOP),
