def(FEAT_SUN_WORKSHOP),
def(LESSTIF_VERSION),
def(FEAT_TOOLBAR),
def(PROTO),
!def(INET_SOCKETS),
def(NBDEBUG),
True,
def(INET_SOCKETS),
def(WSDEBUG),
def(_WIN32),
def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WIN32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_TRACE),
!def(NO_CONSOLE),
def(MAIN),
def(FEAT_TERMRESPONSE),
def(DEBUG),
!def(FEAT_GUI_W32),
def(FEAT_GUI),
def(FEAT_BEVAL),
def(JUMPLIST_ROTATE),
