def(INET_SOCKETS),
def(PROTO),
!def(FEAT_GUI_W32),
!def(PROTO),
def(FEAT_GUI_GTK),
def(WSDEBUG_TRACE),
!def(NO_CONSOLE),
def(FEAT_GUI_W32),
def(NBDEBUG),
def(MCH_WRITE_DUMP),
def(FEAT_BEVAL),
def(LESSTIF_VERSION),
True,
def(JUMPLIST_ROTATE),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_GTK),
def(DEBUG),
def(FEAT_GUI),
!def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
def(FEAT_TOOLBAR),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG),
def(__BORLANDC__),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
