def(FEAT_BEVAL),
!def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
!def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(MCH_WRITE_DUMP),
def(WSDEBUG),
!def(NO_CONSOLE),
def(LESSTIF_VERSION),
True,
def(PROTO),
def(FEAT_GUI_GTK),
def(FEAT_GUI),
def(INET_SOCKETS),
def(DEBUG),
def(FEAT_SUN_WORKSHOP),
!def(PROTO),
def(WSDEBUG_SENSE),
def(NBDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(__BORLANDC__),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_TRACE),
def(FEAT_GUI_W32),
