def(WSDEBUG_TRACE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(__BORLANDC__),
def(WSDEBUG_SENSE),
def(MCH_WRITE_DUMP),
def(FEAT_GUI),
def(FEAT_FKMAP),
def(FEAT_GUI_GTK),
def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
def(FEAT_MBYTE),
!def(INET_SOCKETS),
def(WSDEBUG),
def(FEAT_TOOLBAR),
def(LESSTIF_VERSION),
def(PROTO),
def(FEAT_BEVAL),
def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
def(DEBUG),
def(NBDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_BEVAL),
!def(NO_CONSOLE),
!def(PROTO),
def(FEAT_RIGHTLEFT),
True,
def(FEAT_TERMRESPONSE),
