def(FEAT_GUI),
def(WSDEBUG_SENSE),
def(WSDEBUG_TRACE),
!def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(LESSTIF_VERSION),
def(NBDEBUG),
def(DEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_TERMRESPONSE),
def(_WIN32),
def(FEAT_PROFILE),
def(FEAT_TOOLBAR),
!def(FEAT_PROFILE),
def(JUMPLIST_ROTATE),
def(FEAT_JOB_CHANNEL),
def(__MINT__),
def(PROTO),
def(WIN32),
def(WSDEBUG),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_BEVAL),
True,
def(MAIN),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
!def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
