def(LESSTIF_VERSION),
def(FEAT_GUI),
!def(FEAT_GUI_W32),
def(NBDEBUG),
!def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
def(DEBUG),
!def(NO_CONSOLE),
def(PROTO),
def(MCH_WRITE_DUMP),
!def(PROTO),
def(FEAT_SUN_WORKSHOP),
True,
def(JUMPLIST_ROTATE),
def(WSDEBUG_SENSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
def(INET_SOCKETS),
def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(__BORLANDC__),
!def(FEAT_GUI_GTK),
def(WSDEBUG),
def(FEAT_TOOLBAR),
