def(FEAT_TOOLBAR),
!def(INET_SOCKETS),
def(LESSTIF_VERSION),
def(PROTO),
def(WSDEBUG_SENSE),
def(FEAT_GUI),
!def(FEAT_GUI_GTK),
def(FEAT_FKMAP),
def(FEAT_GUI_W32),
def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
def(__BORLANDC__),
!def(FEAT_BEVAL),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
!def(PROTO),
def(WSDEBUG),
def(DEBUG),
def(INET_SOCKETS),
def(FEAT_RIGHTLEFT),
def(NBDEBUG),
True,
def(WSDEBUG_TRACE),
def(MCH_WRITE_DUMP),
def(FEAT_BEVAL),
!def(NO_CONSOLE),
def(FEAT_MBYTE),
