def(FEAT_TOOLBAR),
def(MAIN),
def(NBDEBUG),
def(FEAT_TERMRESPONSE),
def(FEAT_PROFILE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_JOB_CHANNEL),
!def(FEAT_GUI_GTK),
def(__MINT__),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(WIN32),
def(WSDEBUG_TRACE),
def(FEAT_SUN_WORKSHOP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_BEVAL_GUI),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(INET_SOCKETS),
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
True,
def(_WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(PROTO),
def(DEBUG),
def(INET_SOCKETS),
def(LESSTIF_VERSION),
!def(FEAT_PROFILE),
def(WSDEBUG),
def(JUMPLIST_ROTATE),
