def(FEAT_TOOLBAR),
True,
def(MCH_WRITE_DUMP),
def(FEAT_RIGHTLEFT),
def(JUMPLIST_ROTATE),
!def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(FEAT_CLIPBOARD),
def(DEBUG),
def(__BORLANDC__),
def(NBDEBUG),
def(WSDEBUG_TRACE),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_GTK),
!def(NO_CONSOLE),
!def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_MBYTE),
def(FEAT_GUI),
def(FEAT_FKMAP),
def(WSDEBUG),
!def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
def(INET_SOCKETS),
def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(LESSTIF_VERSION),
!def(FEAT_BEVAL),
def(PROTO),
def(FEAT_BEVAL),
