def(INET_SOCKETS),
def(NBDEBUG),
def(DEBUG),
def(PROTO),
def(FEAT_TOOLBAR),
!def(PROTO),
def(FEAT_GUI),
!def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
True,
def(FEAT_GUI_GTK),
def(__BORLANDC__),
!def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
def(FEAT_BEVAL),
def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG),
def(MCH_WRITE_DUMP),
def(LESSTIF_VERSION),
!def(NO_CONSOLE),
def(WSDEBUG_TRACE),
