def(WSDEBUG_SENSE),
def(_WIN32),
def(JUMPLIST_ROTATE),
def(FEAT_GUI),
def(WIN32),
def(FEAT_SUN_WORKSHOP),
def(DEBUG),
def(INET_SOCKETS),
def(LESSTIF_VERSION),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_TOOLBAR),
def(WSDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_GTK),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(PROTO),
def(FEAT_TERMRESPONSE),
def(FEAT_BEVAL),
def(NBDEBUG),
def(MAIN),
True,
def(__MINT__),
!def(FEAT_GUI_W32),
!def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_W32),
def(FEAT_JOB_CHANNEL),
