def(FEAT_SUN_WORKSHOP),
def(FEAT_TOOLBAR),
def(WSDEBUG),
def(INET_SOCKETS),
def(_WIN32),
def(MAIN),
def(FEAT_GUI_W32),
def(WIN32),
def(LESSTIF_VERSION),
!def(NO_CONSOLE),
def(FEAT_GUI),
def(PROTO),
def(JUMPLIST_ROTATE),
True,
def(FEAT_BEVAL),
!def(INET_SOCKETS),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_W32),
def(DEBUG),
!def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(NBDEBUG),
