def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(JUMPLIST_ROTATE),
def(NBDEBUG),
def(FEAT_BEVAL),
def(FEAT_GUI),
!def(NO_CONSOLE),
def(__BORLANDC__),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(FEAT_GUI_GTK),
!def(PROTO),
def(INET_SOCKETS),
!def(FEAT_BEVAL),
def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG),
def(WSDEBUG_TRACE),
def(DEBUG),
def(MCH_WRITE_DUMP),
True,
