def(__BORLANDC__),
def(FEAT_SUN_WORKSHOP),
def(DEBUG),
!def(NO_CONSOLE),
!def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
def(INET_SOCKETS),
def(FEAT_BEVAL),
!def(FEAT_BEVAL),
!def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
def(FEAT_GUI),
True,
def(NBDEBUG),
def(FEAT_TERMRESPONSE),
def(WSDEBUG),
def(MCH_WRITE_DUMP),
def(LESSTIF_VERSION),
def(FEAT_TOOLBAR),
def(PROTO),
def(WSDEBUG_SENSE),
def(WSDEBUG_TRACE),
!def(PROTO),
def(FEAT_GUI_GTK),
