def(WSDEBUG_TRACE),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_SENSE),
def(WSDEBUG),
def(WIN32),
def(INET_SOCKETS),
def(FEAT_SUN_WORKSHOP),
def(LESSTIF_VERSION),
def(FEAT_GUI_W32),
def(NBDEBUG),
!def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(PROTO),
def(MAIN),
True,
def(FEAT_GUI),
def(JUMPLIST_ROTATE),
def(FEAT_TOOLBAR),
!def(INET_SOCKETS),
def(DEBUG),
!def(NO_CONSOLE),
def(FEAT_BEVAL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_W32),
def(_WIN32),
