def(MAIN),
!def(INET_SOCKETS),
def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
def(WIN32),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_TOOLBAR),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG),
def(FEAT_BEVAL),
!def(FEAT_PROFILE),
def(FEAT_PROFILE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(__MINT__),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_TRACE),
True,
def(FEAT_JOB_CHANNEL),
def(DEBUG),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI),
!def(FEAT_GUI_GTK),
def(_WIN32),
def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
def(PROTO),
def(NBDEBUG),
