def(WSDEBUG_TRACE),
def(FEAT_TOOLBAR),
def(FEAT_GUI),
(def(FEAT_BEVAL)&!def(FEAT_GUI_GTK)&(!def(FEAT_GUI_GTK)|!def(FEAT_BEVAL))),
!def(NO_CONSOLE),
def(LESSTIF_VERSION),
!def(LESSTIF_VERSION),
(def(FEAT_GUI_GTK)&def(FEAT_BEVAL)),
def(FEAT_DND),
!def(EBCDIC),
(!def(FEAT_BEVAL)&def(FEAT_TOOLBAR)),
def(FEAT_FKMAP),
(!def(FEAT_BEVAL)&def(NOIME)),
!def(RISCOS),
!def(FEAT_GUI_W32),
!def(FEAT_MBYTE),
def(FEAT_MBYTE),
def(FEAT_TERMRESPONSE),
True,
(!def(FEAT_BEVAL)&def(FEAT_MBYTE_IME)),
def(WSDEBUG_SENSE),
def(FEAT_BEVAL),
def(FEAT_GUI_W32),
(!def(PROTO)&!def(__BORLANDC__)),
def(EBCDIC),
