def(FEAT_GUI),
def(FEAT_EMACS_TAGS),
!def(FEAT_BEVAL),
def(FEAT_MBYTE),
def(LESSTIF_VERSION),
True,
!def(NO_CONSOLE),
def(PROTO),
def(WSDEBUG_TRACE),
def(FEAT_CLIPBOARD),
def(FEAT_SUN_WORKSHOP),
def(FEAT_RIGHTLEFT),
def(FEAT_GUI_W32),
def(NBDEBUG),
def(FEAT_GUI_GTK),
def(DEBUG),
!def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_BEVAL),
!def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
def(WSDEBUG),
def(FEAT_FKMAP),
!def(FEAT_EMACS_TAGS),
def(INET_SOCKETS),
def(__BORLANDC__),
def(MCH_WRITE_DUMP),
def(WSDEBUG_SENSE),
