def(FEAT_TOOLBAR),
def(FEAT_GUI_W32),
def(WSDEBUG),
def(LESSTIF_VERSION),
def(WSDEBUG_TRACE),
!def(FEAT_BEVAL),
def(__BORLANDC__),
!def(EBCDIC),
!def(RISCOS),
True,
def(FEAT_MBYTE),
def(PROTO),
def(JUMPLIST_ROTATE),
!def(PROTO),
def(MCH_WRITE_DUMP),
def(FEAT_BEVAL),
!def(FEAT_MBYTE),
def(FEAT_FKMAP),
def(EBCDIC),
def(FEAT_GUI),
def(FEAT_TERMRESPONSE),
def(NBDEBUG),
def(RISCOS),
!def(NO_CONSOLE),
!def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_GTK),
def(DEBUG),
def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
