def(FEAT_GUI),
!def(FEAT_PROFILE),
def(WSDEBUG),
!def(FEAT_GUI_GTK),
def(FEAT_BEVAL_GUI),
def(INET_SOCKETS),
def(FEAT_BEVAL),
True,
def(FEAT_JOB_CHANNEL),
def(FEAT_TERMRESPONSE),
def(MAIN),
def(WSDEBUG_TRACE),
def(LESSTIF_VERSION),
def(FEAT_GUI_W32),
def(PROTO),
def(FEAT_TOOLBAR),
def(FEAT_SUN_WORKSHOP),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(NBDEBUG),
def(FEAT_PROFILE),
def(DEBUG),
!def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(__MINT__),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(_WIN32),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(WIN32),
