def(WSDEBUG_SENSE),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
def(FEAT_GUI),
def(FEAT_FKMAP),
!def(RISCOS),
def(FEAT_BEVAL),
!def(FEAT_GUI_W32),
def(FEAT_MBYTE),
def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(NBDEBUG),
def(WSDEBUG),
def(FEAT_TOOLBAR),
!def(FEAT_BEVAL),
!def(EBCDIC),
def(FEAT_TERMRESPONSE),
def(MCH_WRITE_DUMP),
def(FEAT_SUN_WORKSHOP),
!def(NO_CONSOLE),
def(RISCOS),
def(__BORLANDC__),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_MBYTE),
def(DEBUG),
def(WSDEBUG_TRACE),
!def(PROTO),
def(PROTO),
def(EBCDIC),
!def(FEAT_GUI_GTK),
True,
