def(WSDEBUG_TRACE),
def(LESSTIF_VERSION),
def(JUMPLIST_ROTATE),
!def(PROTO),
def(INET_SOCKETS),
def(WSDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(DEBUG),
!def(FEAT_GUI_GTK),
def(FEAT_TERMRESPONSE),
True,
def(__BORLANDC__),
!def(FEAT_GUI_W32),
def(NBDEBUG),
def(MCH_WRITE_DUMP),
def(FEAT_EMACS_TAGS),
!def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(NO_CONSOLE),
def(FEAT_TOOLBAR),
!def(FEAT_BEVAL),
def(FEAT_GUI_GTK),
!def(FEAT_EMACS_TAGS),
def(FEAT_BEVAL),
def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
def(FEAT_GUI),
def(PROTO),
def(FEAT_SUN_WORKSHOP),
