def(FEAT_SUN_WORKSHOP),
def(FEAT_TERMRESPONSE),
True,
def(FEAT_TOOLBAR),
def(PROTO),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(WSDEBUG_SENSE),
def(FEAT_MBYTE),
def(FEAT_PROFILE),
def(FEAT_BEVAL_GUI),
!def(FEAT_GUI_W32),
def(_WIN32),
!def(UNIX),
def(DEBUG),
!def(FEAT_PROFILE),
def(WSDEBUG),
!def(INET_SOCKETS),
def(LESSTIF_VERSION),
def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WIN32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(UNIX),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_RIGHTLEFT),
def(MAIN),
def(FEAT_FKMAP),
def(WSDEBUG_TRACE),
def(__MINT__),
def(FEAT_FLOAT),
def(JUMPLIST_ROTATE),
def(FEAT_JOB_CHANNEL),
def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
def(NBDEBUG),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
