!def(INET_SOCKETS),
def(WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(LESSTIF_VERSION),
def(FEAT_TOOLBAR),
def(JUMPLIST_ROTATE),
def(PROTO),
def(FEAT_GUI),
def(MAIN),
True,
def(FEAT_TERMRESPONSE),
def(_WIN32),
def(WSDEBUG_TRACE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(NBDEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_W32),
def(FEAT_JOB_CHANNEL),
def(INET_SOCKETS),
def(DEBUG),
!def(FEAT_GUI_W32),
def(FEAT_PROFILE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_PROFILE),
def(WSDEBUG_SENSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(__MINT__),
!def(FEAT_GUI_GTK),
def(WSDEBUG),
def(FEAT_BEVAL),
