def(FEAT_BEVAL),
def(JUMPLIST_ROTATE),
def(__BORLANDC__),
def(PROTO),
def(MCH_WRITE_DUMP),
def(LESSTIF_VERSION),
def(FEAT_TOOLBAR),
def(FEAT_GUI_GTK),
!def(FEAT_GUI_GTK),
True,
def(FEAT_GUI_W32),
!def(PROTO),
!def(NO_CONSOLE),
!def(FEAT_GUI_W32),
def(DEBUG),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_SENSE),
def(NBDEBUG),
def(WSDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(INET_SOCKETS),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_TRACE),
def(FEAT_GUI),
def(INET_SOCKETS),
