def(WSDEBUG),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_W32),
def(FEAT_MBYTE),
def(FEAT_BEVAL),
!def(FEAT_BEVAL),
def(FEAT_TERMRESPONSE),
def(NBDEBUG),
def(FEAT_FKMAP),
def(INET_SOCKETS),
def(PROTO),
def(WSDEBUG_TRACE),
def(LESSTIF_VERSION),
def(__BORLANDC__),
True,
def(FEAT_RIGHTLEFT),
!def(FEAT_GUI_GTK),
def(FEAT_GUI),
!def(INET_SOCKETS),
def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
!def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(NO_CONSOLE),
def(MCH_WRITE_DUMP),
def(DEBUG),
def(WSDEBUG_SENSE),
def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_TOOLBAR),
