def(JUMPLIST_ROTATE),
def(FEAT_TOOLBAR),
def(INET_SOCKETS),
!def(PROTO),
def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(NO_CONSOLE),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_SENSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(PROTO),
def(__BORLANDC__),
def(FEAT_GUI_GTK),
def(MCH_WRITE_DUMP),
def(WSDEBUG_TRACE),
!def(FEAT_BEVAL),
def(NBDEBUG),
def(DEBUG),
def(FEAT_TERMRESPONSE),
def(WSDEBUG),
def(LESSTIF_VERSION),
True,
def(FEAT_BEVAL),
def(FEAT_GUI),
!def(FEAT_GUI_W32),
