def(WSDEBUG_SENSE),
def(DEBUG),
!def(INET_SOCKETS),
def(FEAT_GUI),
def(__BORLANDC__),
def(FEAT_EMACS_TAGS),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
def(LESSTIF_VERSION),
def(NBDEBUG),
def(MCH_WRITE_DUMP),
!def(FEAT_EMACS_TAGS),
def(FEAT_TERMRESPONSE),
def(FEAT_MBYTE),
def(FEAT_GUI_W32),
!def(NO_CONSOLE),
def(PROTO),
!def(PROTO),
True,
def(FEAT_GUI_GTK),
!def(FEAT_BEVAL),
!def(FEAT_GUI_GTK),
def(FEAT_RIGHTLEFT),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TOOLBAR),
def(FEAT_FKMAP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_BEVAL),
def(WSDEBUG),
def(WSDEBUG_TRACE),
def(INET_SOCKETS),
