def(INET_SOCKETS),
!def(INET_SOCKETS),
!def(FEAT_PROFILE),
def(FEAT_TOOLBAR),
def(LESSTIF_VERSION),
def(WSDEBUG_TRACE),
def(FEAT_FKMAP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(__MINT__),
def(FEAT_FLOAT),
def(JUMPLIST_ROTATE),
def(FEAT_MBYTE),
def(WSDEBUG_SENSE),
!def(UNIX),
def(MAIN),
def(NBDEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_PROFILE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_SUN_WORKSHOP),
def(FEAT_TERMRESPONSE),
def(DEBUG),
def(PROTO),
!def(FEAT_GUI_W32),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(UNIX),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_RIGHTLEFT),
def(FEAT_JOB_CHANNEL),
def(FEAT_BEVAL_GUI),
def(_WIN32),
True,
def(WIN32),
def(WSDEBUG),
!def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
