def(JUMPLIST_ROTATE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(MCH_WRITE_DUMP),
def(FEAT_TOOLBAR),
!def(FEAT_MBYTE),
def(FEAT_SUN_WORKSHOP),
def(LESSTIF_VERSION),
def(WSDEBUG),
def(FEAT_RIGHTLEFT),
def(FEAT_BEVAL),
def(WSDEBUG_TRACE),
def(FEAT_GUI),
!def(PROTO),
!def(FEAT_GUI_GTK),
!def(NO_CONSOLE),
def(NBDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_BEVAL),
def(DEBUG),
def(FEAT_GUI_W32),
def(__BORLANDC__),
def(RISCOS),
def(FEAT_CLIPBOARD),
def(PROTO),
def(FEAT_MBYTE),
True,
def(WSDEBUG_SENSE),
!def(RISCOS),
!def(FEAT_GUI_W32),
!def(FEAT_RIGHTLEFT),
def(FEAT_TERMRESPONSE),
def(FEAT_FKMAP),
def(FEAT_GUI_GTK),
