def(NBDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
True,
def(WSDEBUG_TRACE),
!def(FEAT_GUI_W32),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_GUI_W32),
def(MAIN),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_SUN_WORKSHOP),
def(FEAT_TOOLBAR),
def(PROTO),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
def(WIN32),
def(WSDEBUG),
def(LESSTIF_VERSION),
def(__MINT__),
def(_WIN32),
!def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
!def(FEAT_PROFILE),
def(FEAT_BEVAL_GUI),
def(INET_SOCKETS),
def(WSDEBUG_SENSE),
def(FEAT_PROFILE),
def(DEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_JOB_CHANNEL),
