def(WSDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_BEVAL),
def(__BORLANDC__),
def(WSDEBUG_SENSE),
def(FEAT_BEVAL),
def(FEAT_GUI),
def(PROTO),
!def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
!def(INET_SOCKETS),
def(DEBUG),
def(JUMPLIST_ROTATE),
!def(NO_CONSOLE),
def(WSDEBUG_TRACE),
def(FEAT_TOOLBAR),
def(FEAT_GUI_GTK),
def(FEAT_TERMRESPONSE),
def(LESSTIF_VERSION),
!def(FEAT_GUI_GTK),
def(NBDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
True,
def(INET_SOCKETS),
!def(PROTO),
def(MCH_WRITE_DUMP),
def(FEAT_GUI_W32),
