def(WSDEBUG_SENSE),
!def(INET_SOCKETS),
True,
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_TERMRESPONSE),
def(__MINT__),
def(NBDEBUG),
def(PROTO),
def(WSDEBUG_TRACE),
def(FEAT_SUN_WORKSHOP),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
!def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_BEVAL),
def(_WIN32),
def(DEBUG),
def(MAIN),
def(FEAT_JOB_CHANNEL),
def(LESSTIF_VERSION),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG),
def(FEAT_TOOLBAR),
def(FEAT_GUI),
def(WIN32),
def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_PROFILE),
def(FEAT_GUI_W32),
!def(FEAT_PROFILE),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_W32),
