def(FEAT_SUN_WORKSHOP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG),
def(__BORLANDC__),
def(FEAT_GUI),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(NO_CONSOLE),
True,
def(LESSTIF_VERSION),
def(DEBUG),
def(PROTO),
!def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
!def(FEAT_BEVAL),
!def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
!def(PROTO),
def(JUMPLIST_ROTATE),
def(FEAT_BEVAL),
def(MCH_WRITE_DUMP),
!def(INET_SOCKETS),
def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_SENSE),
def(NBDEBUG),
def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
