def(JUMPLIST_ROTATE),
def(FEAT_GUI_GTK),
def(WSDEBUG),
def(__BORLANDC__),
!def(PROTO),
def(FEAT_BEVAL),
def(FEAT_TERMRESPONSE),
def(FEAT_TOOLBAR),
def(WSDEBUG_TRACE),
def(FEAT_GUI_W32),
!def(INET_SOCKETS),
def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
True,
def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
!def(NO_CONSOLE),
def(MCH_WRITE_DUMP),
!def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
def(FEAT_GUI),
def(DEBUG),
def(FEAT_SUN_WORKSHOP),
def(NBDEBUG),
