def(FEAT_GUI_W32),
!def(FEAT_EMACS_TAGS),
def(FEAT_TOOLBAR),
def(WSDEBUG_TRACE),
!def(FEAT_BEVAL),
def(__BORLANDC__),
def(FEAT_GUI_GTK),
def(DEBUG),
!def(PROTO),
!def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(NBDEBUG),
def(INET_SOCKETS),
def(FEAT_MBYTE),
def(MCH_WRITE_DUMP),
!def(FEAT_GUI_GTK),
def(FEAT_TERMRESPONSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
True,
def(FEAT_FKMAP),
def(FEAT_SUN_WORKSHOP),
def(PROTO),
def(FEAT_BEVAL),
def(FEAT_GUI),
def(FEAT_EMACS_TAGS),
def(WSDEBUG),
def(FEAT_RIGHTLEFT),
def(WSDEBUG_SENSE),
def(LESSTIF_VERSION),
!def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
!def(NO_CONSOLE),
