def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
def(FEAT_MBYTE),
!def(PROTO),
!def(NO_CONSOLE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI),
def(MCH_WRITE_DUMP),
def(NBDEBUG),
def(FEAT_BEVAL),
!def(FEAT_MBYTE),
def(WSDEBUG_TRACE),
!def(INET_SOCKETS),
def(WSDEBUG),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
def(PROTO),
def(__BORLANDC__),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(FEAT_TOOLBAR),
def(DEBUG),
True,
def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(FEAT_GUI_GTK),
!def(FEAT_BEVAL),
def(WSDEBUG_SENSE),
