def(FEAT_GUI),
!def(PROTO),
!def(FEAT_GUI_GTK),
def(DEBUG),
!def(FEAT_BEVAL),
def(FEAT_TOOLBAR),
def(FEAT_GUI_GTK),
def(__BORLANDC__),
def(JUMPLIST_ROTATE),
def(PROTO),
def(LESSTIF_VERSION),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_W32),
def(NBDEBUG),
!def(NO_CONSOLE),
def(FEAT_TERMRESPONSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
True,
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(INET_SOCKETS),
def(MCH_WRITE_DUMP),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_W32),
def(WSDEBUG),
def(INET_SOCKETS),
def(FEAT_BEVAL),
def(WSDEBUG_TRACE),
