def(WSDEBUG_TRACE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(DEBUG),
def(FEAT_JOB_CHANNEL),
def(MAIN),
def(INET_SOCKETS),
!def(FEAT_PROFILE),
!def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
def(FEAT_SUN_WORKSHOP),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
True,
def(FEAT_BEVAL),
def(NBDEBUG),
def(WSDEBUG_SENSE),
def(LESSTIF_VERSION),
def(WSDEBUG),
!def(INET_SOCKETS),
def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(PROTO),
def(_WIN32),
def(FEAT_GUI),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_W32),
def(WIN32),
def(__MINT__),
def(FEAT_PROFILE),
