def(__BORLANDC__),
def(NBDEBUG),
!def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(MCH_WRITE_DUMP),
def(WSDEBUG),
def(FEAT_SUN_WORKSHOP),
def(FEAT_MBYTE),
!def(NO_CONSOLE),
def(FEAT_RIGHTLEFT),
def(INET_SOCKETS),
True,
def(FEAT_TERMRESPONSE),
def(FEAT_FKMAP),
!def(INET_SOCKETS),
def(DEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_GTK),
!def(PROTO),
def(LESSTIF_VERSION),
def(PROTO),
def(FEAT_GUI),
def(JUMPLIST_ROTATE),
def(WSDEBUG_SENSE),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
def(FEAT_BEVAL),
