def(FEAT_BEVAL),
!def(FEAT_GUI_W32),
!def(INET_SOCKETS),
True,
def(LESSTIF_VERSION),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_TRACE),
!def(NO_CONSOLE),
def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
def(__BORLANDC__),
def(JUMPLIST_ROTATE),
def(FEAT_TERMRESPONSE),
def(NBDEBUG),
def(WSDEBUG_SENSE),
def(MCH_WRITE_DUMP),
!def(FEAT_GUI_GTK),
def(INET_SOCKETS),
def(FEAT_TOOLBAR),
def(DEBUG),
def(WSDEBUG),
def(FEAT_GUI_GTK),
!def(PROTO),
def(PROTO),
def(FEAT_GUI),
