def(JUMPLIST_ROTATE),
def(WSDEBUG_TRACE),
def(FEAT_GUI_GTK),
def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
def(NBDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG),
def(WSDEBUG_SENSE),
!def(NO_CONSOLE),
def(FEAT_BEVAL),
def(FEAT_SUN_WORKSHOP),
def(MCH_WRITE_DUMP),
def(FEAT_GUI_W32),
def(FEAT_GUI),
def(PROTO),
!def(INET_SOCKETS),
True,
!def(FEAT_GUI_W32),
def(DEBUG),
def(__BORLANDC__),
def(LESSTIF_VERSION),
!def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
