def(WSDEBUG),
def(__BORLANDC__),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_TRACE),
def(MCH_WRITE_DUMP),
def(FEAT_BEVAL),
!def(NO_CONSOLE),
def(FEAT_GUI_W32),
True,
def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI),
def(DEBUG),
def(LESSTIF_VERSION),
!def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
!def(FEAT_BEVAL),
!def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(PROTO),
def(NBDEBUG),
!def(INET_SOCKETS),
def(WSDEBUG_SENSE),
def(FEAT_TOOLBAR),
